data_execucao,fonte,empresa,numero_pncp,modalidade,orgao,objeto,valor_estimado,data_encerramento,dias_restantes,municipio,uf,link
2026-07-28 15:59,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18682930000138-1-000080/2026,Dispensa de Licitação,MUNICIPIO DE ANDRELANDIA,Contratação de empresa especializada na prestação de serviços técnicos de Consultoria e Assessoria na área de Gestão de Saúde Pública para a secretaria de saúde,65492.04,2026-08-03,6,Andrelândia,MG,https://pncp.gov.br/app/editais/18682930000138/2026/80
2026-07-28 20:40,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18593111000114-1-000043/2026,Pregão - Eletrônico,MUNICIPIO DE ABADIA DOS DOURADOS,"[LICITANET] - Aquisição de plantadeiras adubadoras 04 (quatro) linhas, novas de fábrica, para atender a Secretaria Municipal de Agronegócio e Meio Ambiente, conforme Termo de Referência. Fonte de Recurso: Termo de Convênio/Convênio de Saída nº. 1231002330/2025/SEAPA-MG.",319500.0,2026-08-04,7,Abadia dos Dourados,MG,https://pncp.gov.br/app/editais/18593111000114/2026/43
2026-07-28 20:40,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18188235000114-1-000056/2026,Concorrência - Eletrônica,MUNICIPIO DE SOLEDADE DE MINAS,"Objeto: 2ª chamada para contratação de empresa para prestação de serviços de reforma do Centro Municipal de atividades aquáticas Lino Fernandes Ensá no Município de Soledade de Minas-MG, conforme projeto básico, memorial descritivo, planilhas orçamentarias, memórias de cálculos de quantidades, cronograma físico-financeiro e demais anexos desse edital, cuja origem dos recursos é de natureza de emenda de transferência especial junto a SEGOV, sob as indicações de nº: 1404712024 e 1444992024,",99603.68,2026-08-12,15,Soledade de Minas,MG,https://pncp.gov.br/app/editais/18188235000114/2026/56
2026-07-28 20:40,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,19770288000101-1-000059/2026,Dispensa de Licitação,MUNICIPIO DE ALVARENGA,"AQUISIÇÃO DE PROJETOR MULTIMÍDIA (DATA SHOW) DESTINADO À SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL, COM RECURSOS DO PROGRAMA/PROJETO DE ASSISTÊNCIA SOCIAL – SEDESE, PLANO Nº 4251001119/2022 – SIAFI Nº 9332097.",3914.82,2026-08-03,6,Alvarenga,MG,https://pncp.gov.br/app/editais/19770288000101/2026/59
2026-07-29 00:10,empresa,Drogaria Costa & Costa de Barbacena,17217985000104-1-000171/2026,Dispensa de Licitação,UNIVERSIDADE FEDERAL DE MINAS GERAIS,"Dispensa Eletrônica, a fim de adquirir, à pedido da FARMACIA-SECALM, ""de reagentes de laboratório (Solução Gema de Ovo com e sem Telurito, Caldo MRS, Extrato de Malte, Agar Baird Parker) para atendimento das aulas práticas do semestre 2026/2"".",4723.83,2026-08-03,5,Belo Horizonte,MG,https://pncp.gov.br/app/editais/17217985000104/2026/171
2026-07-29 20:19,empresa,Carlos Batista da Silva,21325226000132-1-000012/2026,Pregão - Eletrônico,CONSORCIO INTERMUNICIPAL MULTISSETORIAL DO MEDIO RIO PIRACICABA,"Registro de Preço para eventual e futura contratação de empresa especializada para  locação, montagem e desmontagem de estruturas temporárias, tais como palco, tendas, barracas, grades, fechamento, camarins, contratação de serviços de sonorização e iluminação, contratação de grupos geradores de energia, banheiros químicos, locação de mesas, cadeiras, locação de painéis e telões, para atender os entes integrantes do CONSMEPI Consórcio Intermunicipal Multissetorial do Médio Rio Piracicaba",22897675.71,2026-08-06,8,João Monlevade,MG,https://pncp.gov.br/app/editais/21325226000132/2026/12
2026-07-29 20:19,empresa,Carlos Batista da Silva,23539463000121-1-000048/2026,Pregão - Eletrônico,MUNICIPIO DE PIRAPORA,"Registro de Preços para futura e eventual aquisição de ferramentas e EPI`s (Equipamentos de Proteção
Individual) para a Prefeitura Municipal de Pirapora/MG.",544438.8,2026-08-05,7,Pirapora,MG,https://pncp.gov.br/app/editais/23539463000121/2026/48
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,19279827000104-1-000100/2026,Pregão - Eletrônico,MUNICIPIO DE CARANGOLA,"Contratação de empresa especializada no fornecimento de medicamentos constantes da Relação de Medicamentos da Farmácia de Minas, conforme quantitativos e especificações constantes deste Termo de Referência.",302248.2,2026-08-06,8,Carangola,MG,https://pncp.gov.br/app/editais/19279827000104/2026/100
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,00394452000103-1-014034/2026,Pregão - Eletrônico,COMANDO DO EXERCITO,"Aquisição de materiais, insumos, alimentos e medicamentos para o efetivo animal do CPOR/CM-BH e Órgãos Participantes.",2837038.3,2026-08-03,5,Belo Horizonte,MG,https://pncp.gov.br/app/editais/00394452000103/2026/14034
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,18715508000131-1-000097/2026,Pregão - Eletrônico,MUNICIPIO DE CONTAGEM,"[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS PADRONIZADOS NA RELAÇÃO MUNICIPAL DE MEDICAMENTOS ESSENCIAIS - REMUME, DESTINADOS À DISPENSAÇÃO NAS FARMÁCIAS DISTRITAIS; AOS ATENDIMENTOS REALIZADOS NAS UNIDADES DE SAÚDE DA REDE SUS CONTAGEM/MG",96600227.0,2026-08-03,5,Contagem,MG,https://pncp.gov.br/app/editais/18715508000131/2026/97
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,17857442000151-1-000050/2026,Pregão - Eletrônico,MUNICIPIO DE SANTA RITA DE CALDAS,AQUISIÇÃO DE MEDICAMENTOS,750000.0,2026-08-03,5,Santa Rita de Caldas,MG,https://pncp.gov.br/app/editais/17857442000151/2026/50
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,17857442000151-1-000051/2026,Pregão - Eletrônico,MUNICIPIO DE SANTA RITA DE CALDAS,MEDICAMENTOS CMED,,2026-08-03,5,Santa Rita de Caldas,MG,https://pncp.gov.br/app/editais/17857442000151/2026/51
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,18338244000144-1-000071/2026,Pregão - Eletrônico,MUNICIPIO DE RIO NOVO,"REGISTRO DE PREÇOS VISANDO À FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE MEDICAMENTOS, A FIM DE ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DE RIO NOVO/MG, de acordo com o Edital.",1387488.38,2026-08-04,6,Rio Novo,MG,https://pncp.gov.br/app/editais/18338244000144/2026/71
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,18431312000620-1-000327/2026,Pregão - Eletrônico,MUNICIPIO DE UBERLANDIA,"Futura e eventual aquisição de medicamentos de uso humano (ácido acetilsalicílico, alendronato sódico, azitromicina e outros), que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia.",10038665.0,2026-08-05,7,Uberlândia,MG,https://pncp.gov.br/app/editais/18431312000620/2026/327
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,05802877000110-1-000075/2026,Pregão - Eletrônico,INSTITUICAO DE COOPERACAO INTERMUNICIPAL DO MEDIO PARAOPEBA,"[Portal de Compras Públicas] - Registro de Preços para futura e eventual aquisição de medicamentos e insumos de uso veterinário – Volume I – de “A” a “H”, em atendimento às demandas dos entes consorciados.",,2026-08-03,5,São Joaquim de Bicas,MG,https://pncp.gov.br/app/editais/05802877000110/2026/75
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,18409227000150-1-000068/2026,Pregão - Eletrônico,MUNICIPIO DE PECANHA,"Registro de preços para futura e eventual aquisição parcelada de materiais hospitalares, insumos médico-assistenciais, materiais de consumo em saúde, produtos para curativos, coleta, esterilização, sondagem, administração de medicamentos, monitoramento clínico, apoio a procedimentos e demais produtos correlatos, destinados ao abastecimento das unidades vinculadas à Secretaria Municipal de Saúde da Prefeitura Municipal de Peçanha-MG.",2134286.76,2026-08-04,6,Peçanha,MG,https://pncp.gov.br/app/editais/18409227000150/2026/68
2026-07-29 20:19,empresa,Drogaria Costa & Costa de Barbacena,64487614000122-1-000141/2026,Dispensa de Licitação,MUNICIPIO DE JUATUBA,"Aquisição do medicamento Eltrombopague 50 mg, observados os valores constantes da Tabela CMED (Câmara de Regulação do Mercado de Medicamentos), destinado ao atendimento de determinação judicial em favor da paciente D.C.J., conforme decisão proferida nos autos do Processo nº xxxxxxx.",44286.0,2026-08-05,7,Juatuba,MG,https://pncp.gov.br/app/editais/64487614000122/2026/141
2026-07-29 20:19,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,19875046000182-1-000095/2026,Pregão - Eletrônico,MUNICIPIO DE CORONEL FABRICIANO,"Contratação de empresa para gestão e administração de benefício de Vale Alimentação, mediante disponibilização de cartão eletrônico com tarja magnética e chip de segurança, com tecnologia integrada (ambiente web e aplicativo móvel em smartphones Android e IOS, com geração de token dinâmico e QR Code para pagamento), destinados ao crédito mensal concedido pela Administração Municipal aos servidores, para custear despesas com alimentação, tendo como fontes de receitas, Transferências do FUNDEB - Impostos e Transferências de Impostos e Recursos Não Vinculados de Impostos.",17760000.0,2026-08-03,5,Coronel Fabriciano,MG,https://pncp.gov.br/app/editais/19875046000182/2026/95
2026-07-29 20:19,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18133926000110-1-000038/2026,Pregão - Eletrônico,MUNICIPIO DE SAO MIGUEL DO ANTA,"[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONCESSÃO DE DIREITO DE USO DE SISTEMAS INTEGRADOS DE GESTÃO PÚBLICA INCLUINDO SERVIÇOS DE IMPLANTAÇÃO, MIGRAÇÃO DOS DADOS, TREINAMENTO, SUPORTE TÉCNICO E DISPONIBILIZAÇÃO DA SOLUÇÃO EM DATACENTER EXTERNO CERTIFICADO, EM ATENDIMENTO AS DEMANDAS DA PREFEITURA MUNICIPAL DE SÃO MIGUEL DO ANTA",243200.0,2026-08-05,7,São Miguel do Anta,MG,https://pncp.gov.br/app/editais/18133926000110/2026/38
2026-07-29 20:19,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,16636540000104-1-000039/2026,Pregão - Eletrônico,CIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MG,Contratação de empresa especializada na prestação de serviços em consultoria técnica especializada para realização de diagnóstico e avaliação da maturidade em segurança da informação da Prodemge.,,2026-08-11,13,Belo Horizonte,MG,https://pncp.gov.br/app/editais/16636540000104/2026/39
2026-07-29 20:19,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18667477000190-1-000053/2026,Concorrência - Eletrônica,MUNICIPIO DE CASA GRANDE,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DA OBRA DE ENGENHARIA DESTINADA À IMPLANTAÇÃO DA QUADRA POLIESPORTIVA PADRÃO SEE-MG NA ESCOLA MUNICIPAL SILVIA NUNES, NO MUNICÍPIO DE CASA GRANDE/MG, COM RECURSOS PRÓPRIOS DO MUNICÍPIO E RECURSOS ORIUNDOS DO CONVÊNIO Nº 1261002375/2022, CELEBRADO ENTRE O MUNICÍPIO DE CASA GRANDE E A SECRETARIA DE ESTADO DE EDUCAÇÃO DE MINAS GERAIS - SEE/MG.",1090391.07,2026-09-18,51,Casa Grande,MG,https://pncp.gov.br/app/editais/18667477000190/2026/53
2026-07-29 20:19,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,24359333000170-1-000124/2026,Concorrência - Eletrônica,MUNICIPIO DE SALINAS,[Portal de Compras Públicas] - Contratação de empresa especializada em Engenharia e Construção Civil para execução de obra de reformas pontuais em praças da cidade (Recursos: Portaria nº. 1 de 01/04/2024 – Plano de Ação nº. 09032024-066872 e Portaria nº. 1 de 03/03/2023 – Plano de Ação nº. 09032023-034015),138895.05,2026-08-13,15,Salinas,MG,https://pncp.gov.br/app/editais/24359333000170/2026/124
2026-07-29 20:19,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,16819831000120-1-000091/2026,Dispensa de Licitação,MUNICIPIO DE NOVA ERA,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS DE CONSULTORIA, ASSESSORIA, ACOMPANHAMENTO, ELABORAÇÃO, ORGANIZAÇÃO E INSERÇÃO DE TRABALHOS E DOCUMENTOS TÉCNICOS RELATIVOS AO ICMS PATRIMÔNIO CULTURAL DO MUNICÍPIO DE NOVA ERA/MG, VISANDO AO CUMPRIMENTO DAS EXIGÊNCIAS DO INSTITUTO ESTADUAL DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DE MINAS GERAIS – IEPHA/MG, PARA O EXERCÍCIO 2028, ANO-BASE 2026, EM CONFORMIDADE COM A LEGISLAÇÃO E AS NORMAS APLICÁVEIS, ESPECIALMENTE A DELIBERAÇÃO NORMATIVA CONEP Nº 01/2021, A PORTARIA IEPHA Nº 34/2024 E DEMAIS ATOS NORMATIVOS VIGENTES DURANTE O PERÍODO DE EXECUÇÃO CONTRATUAL, EM ATENDIMENTO A SECRETARIA DE DESENVOLVIMENTO ECONÔMICO E SOCIAL.",28126.32,2026-08-06,8,Nova Era,MG,https://pncp.gov.br/app/editais/16819831000120/2026/91
2026-07-29 20:19,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,17879859000115-1-000082/2026,Dispensa de Licitação,UNIVERSIDADE FEDERAL DE ALFENAS - UNIFAL-MG,"Contratação de Licença de Software para Escrituração Fiscal Digital de Retenções e outras Informações Fiscais, com treinamento, consultoria e suporte técnico, pelo período de 12 meses- DEOFC/UNIFAL-MG. Todos os encargos deverão estar inclusos. Todas as informações e descrição detalhada dos serviços encontram-se no Termo de Referência e Aviso de Dispensa Eletrônica publicados na página de licitações da Unifal-MG, www.unifal-mg.edu.br/licitacoes, link Dispensa de Licitação Eletrônica em andamento.",42150.0,2026-08-05,7,Alfenas,MG,https://pncp.gov.br/app/editais/17879859000115/2026/82
2026-07-29 20:19,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18684217000123-1-000049/2026,Dispensa de Licitação,MUNICIPIO DE BOM JARDIM DE MINAS,"[Portal de Compras Públicas] - Contratação de empresa especializada para elaboração, implantação e treinamento do Plano de Gerenciamento de Resíduos de Serviços de Saúde (PGRSS) nas Unidades de Saúde de Bom Jardim de Minas.",24152.62,2026-08-04,6,Bom Jardim de Minas,MG,https://pncp.gov.br/app/editais/18684217000123/2026/49
2026-07-30 15:38,empresa,Carlos Batista da Silva,01612509000158-1-000133/2026,Pregão - Eletrônico,MUNICIPIO DE SARZEDO,"[LICITANET] - Registro de Preços para eventual e futura aquisição de Uniformes e Equipamentos de Proteção Individual – EPIs, destinados ao atendimento dos servidores das unidades escolares (serventes e cantineiras) e do almoxarifado (auxiliares e almoxarife) vinculados à Secretaria Municipal de Educação, com exclusividade de disputa e de contratação para microempreendedor individual, microempresa ou empresa de pequeno porte (MEI, ME ou EPP, conforme artigo 48, I, LC 123) sediadas, primeiro em âmbito local e, após, na região, com limite de 50 km de distância do Município de Sarzedo",174407.09,2026-08-04,5,Sarzedo,MG,https://pncp.gov.br/app/editais/01612509000158/2026/133
2026-07-30 15:38,empresa,Carlos Batista da Silva,21325226000132-1-000015/2026,Pregão - Eletrônico,CONSORCIO INTERMUNICIPAL MULTISSETORIAL DO MEDIO RIO PIRACICABA,"Contratação de empresa especializada em gerenciamento, implementação, administração e fornecimento de auxílio alimentação, na forma de cartão eletrônico com chip de segurança, para servidores do CONSMEPI - Consórcio Intermunicipal Multissetorial do Médio Rio Piracicaba.",212850.0,2026-08-05,6,João Monlevade,MG,https://pncp.gov.br/app/editais/21325226000132/2026/15
2026-07-30 15:38,empresa,Carlos Batista da Silva,18428839000190-1-000128/2026,Pregão - Eletrônico,MUNICIPIO DE UBERABA,"AQUISIÇÃO DE LUVAS DE PROCEDIMENTOS, em atendimento à Secretaria de Saúde [SMS].",218646.9,2026-08-07,8,Uberaba,MG,https://pncp.gov.br/app/editais/18428839000190/2026/128
2026-07-30 15:38,empresa,Carlos Batista da Silva,17710096000184-1-000091/2026,Pregão - Eletrônico,MUNICIPIO DE ESTRELA DALVA,"Aquisição de UNIFORMES para o setor de Epidemiologia, em atendimento a Secretaria Municipal de Saúde da Prefeitura de Estrela Dalva, conforme condições e exigências estabelecidas no Edital e os seus anexos que lhes são parte integrante.",4067.84,2026-08-18,19,Estrela Dalva,MG,https://pncp.gov.br/app/editais/17710096000184/2026/91
2026-07-30 15:38,empresa,Carlos Batista da Silva,19843929000100-1-000496/2026,Dispensa de Licitação,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,Equipamentos de Proteção Individual(EPI's),,2026-08-05,6,Belo Horizonte,MG,https://pncp.gov.br/app/editais/19843929000100/2026/496
2026-07-30 15:38,empresa,Drogaria Costa & Costa de Barbacena,17744434000107-1-000127/2026,Pregão - Eletrônico,MUNICIPIO DE RIO POMBA,[Portal de Compras Públicas] - Aquisição de câmaras para conservação de imunobiológicos e medicamentos.,82872.85,2026-08-10,11,Rio Pomba,MG,https://pncp.gov.br/app/editais/17744434000107/2026/127
2026-07-30 15:38,empresa,Drogaria Costa & Costa de Barbacena,18239616000185-1-000086/2026,Pregão - Eletrônico,MUNICIPIO DE GUAPE,"Registro de Preços para futura e eventual aquisição de medicamentos para atendimento psiquiátricos visando cumprir ordens judiciais, em atendimento a Secretaria Municipal de Saúde.",153918.11,2026-08-06,7,Guapé,MG,https://pncp.gov.br/app/editais/18239616000185/2026/86
2026-07-30 15:38,empresa,Drogaria Costa & Costa de Barbacena,18468033000126-1-000218/2026,Pregão - Eletrônico,MUNICIPIO DE PATROCINIO,REGISTRO DE PRECOS PARA AQUISICAO DE MEDICAMENTOS PARA SUPRIR AS DEMANDAS DA SECRETARIA MUNICIPAL DE SAUDE DO MUNICIPIO DE PATROCINIO/MG.,8375918.0,2026-08-11,12,Patrocínio,MG,https://pncp.gov.br/app/editais/18468033000126/2026/218
2026-07-30 15:38,empresa,Drogaria Costa & Costa de Barbacena,05802877000110-1-000076/2026,Pregão - Eletrônico,INSTITUICAO DE COOPERACAO INTERMUNICIPAL DO MEDIO PARAOPEBA,"[Portal de Compras Públicas] - Registro de preços para futura e eventual aquisição de medicamentos, materiais médico-hospitalares, coberturas e insumos para tratamento de feridas e demais produtos destinados à assistência à saúde, em atendimento às demandas dos entes consorciados ao ICISMEP.",,2026-08-04,5,São Joaquim de Bicas,MG,https://pncp.gov.br/app/editais/05802877000110/2026/76
2026-07-30 15:38,empresa,Drogaria Costa & Costa de Barbacena,01601656000122-1-000112/2026,Pregão - Eletrônico,MUNICIPIO DE TOCOS DO MOJI,AQUISIÇÃO DE MEDICAMENTOS FRUSTRADOS,296577.5,2026-08-05,6,Tocos do Moji,MG,https://pncp.gov.br/app/editais/01601656000122/2026/112
2026-07-30 15:38,empresa,Drogaria Costa & Costa de Barbacena,20356762000132-1-000046/2026,Pregão - Eletrônico,MUNICIPIO DE DESTERRO DE ENTRE RIOS,"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS PARA ATENDIMENTO AS DEMANDAS NA FARMÁCIA DE MINAS, CENTRO DE SAÚDE LUZIA ROSA DE SÃO JOSÉ E ATENÇÃO PRIMÁRIA DO MUNICÍPIO DE DESTERRO DE ENTRE RIOS/MG.",554587.24,2026-08-04,5,Desterro de Entre Rios,MG,https://pncp.gov.br/app/editais/20356762000132/2026/46
2026-07-30 15:38,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18244376000107-1-000144/2026,Pregão - Eletrônico,MUNICIPIO DE LAVRAS,"[Portal de Compras Públicas] - Registro de preço para futura e eventual aquisição de material permanente hospitalar e equipamentos médico hospitalares, proveniente de Recurso Próprio e Emenda (Proposta 01417029000125001, Portaria 7911 ( C/C 1236814 ), conforme solicitação da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",542777.36,2026-08-04,5,Lavras,MG,https://pncp.gov.br/app/editais/18244376000107/2026/144
2026-07-30 15:38,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,00394452000103-1-014146/2026,Pregão - Eletrônico,COMANDO DO EXERCITO,"Contratação de empresa especializada para a prestação de serviços de aulas de inglês para atender o Curso de Formação e Graduação de Sargentos (CFGS) do 10º BIL Mth e do 4º GAC L Mth, conforme especificações do Edital e seus anexos.",19500.0,2026-08-05,6,Juiz de Fora,MG,https://pncp.gov.br/app/editais/00394452000103/2026/14146
2026-07-30 15:38,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,16886871000194-1-000165/2026,Pregão - Eletrônico,MUNICIPIO DE ITAMARANDIBA,"AQUISIÇÃO DE TRATOR AGRICOLA E GRADE ARADORA PARA ATENDER AO PROGRAMA DE INCENTIVO AO PEQUENO PRODUTOR RURAL E AGRICULTURA FAMILIAR DA SECRETARIA MUNICIPAL DE AGRICULTURA, COM RECURSOS PROVENIENTES DA TRANSFERÊNCIA ESPECIAL ESTADUAL, VINCULADA AO TERMO DE COMPROMISSO Nº 1231001026/2026",,2026-08-12,13,Itamarandiba,MG,https://pncp.gov.br/app/editais/16886871000194/2026/165
2026-07-30 15:38,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,22646525000131-1-000100/2026,Pregão - Eletrônico,MUNICIPIO DE MONTE SIAO,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CESSÃO DE DIREITO DE USO DE SISTEMA INTEGRADO DE GESTÃO PÚBLICA MUNICIPAL, EM AMBIENTE SAAS, COM SERVIÇOS DE IMPLANTAÇÃO, CONVERSÃO/MIGRAÇÃO DE DADOS, PARAMETRIZAÇÃO, TREINAMENTO, SUPORTE TÉCNICO, MANUTENÇÃO E ATUALIZAÇÃO LEGAL E TECNOLÓGICA PARA AS SECRETARIAS MUNICIPAIS DA PREFEITURA MUNICIPAL DE MONTE SIÃO/MG",508284.5,2026-08-10,11,Monte Sião,MG,https://pncp.gov.br/app/editais/22646525000131/2026/100
2026-07-30 15:38,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,19243518000184-1-000034/2026,Concorrência - Eletrônica,MUNICIPIO DE SERICITA,"SERVIÇOS DE ENGENHARIA, COM FORNECIMENTO DE MATERIAIS E MÃO-DE-OBRA, INCLUINDO DISPONIBILIZAÇÃO DE TODOS OS EQUIPAMENTOS NECESSÁRIOS À EXECUÇÃO PAVIMENTAÇÃO ASFÁLTICA – CONCRETO BETUMINOSO USINADO A QUENTE (CBUQ) COM REGULARIZAÇÃO DE SUBLEITO, SUB-BASE, BASE, FORNECIMENTO E APLICAÇÃO DE IMPRIMAÇÃO, EXECUÇÃO DE DRENAGEM EM ESTRADA VICINAL DO MUNICIPIO DE SERICITA/MG, COM RECURSOS ORIUNDOS DO CONVÊNIO DE SAÍDA Nº 1231002843/2026-SEAPA, FIRMADO ENTRE O MUNICÍPIO DE SERICITA/MG E O GOVERNO DO ESTADO DE MINAS GERAIS, ATRAVÉS DA SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO – SEAPA.",3596179.5,2026-08-25,26,Sericita,MG,https://pncp.gov.br/app/editais/19243518000184/2026/34
2026-07-30 15:38,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,01612481000159-1-000003/2026,Concorrência - Eletrônica,MUNICIPIO DE PINTOPOLIS,"[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRAS DE PAVIMENTAÇÃO ASFÁLTICA COM C.B.U.Q. (CONCRETO BETUMINOSO USINADO A QUENTE) NA AVENIDA, JK, BAIRRO VICENTE CARDOSO, PINTÓPOLIS MG, COM RECURSOS ORIUNDOS PLANO DE AÇÃO Nº 09032026-095998. CONFORME ESPECIFICAÇÕES DOS MEMORIAIS DESCRITIVOS, PROJETOS, CRONOGRAMA FÍSICO FINANCEIRO, PLANILHA DE CUSTOS E ANEXOS.",405982.97,2026-08-18,19,Pintópolis,MG,https://pncp.gov.br/app/editais/01612481000159/2026/3
2026-07-30 15:39,empresa,FELIPE M. PRODUCOES LTDA,18133306000181-1-000054/2026,Pregão - Eletrônico,MUNICIPIO DE ERVALIA,"Registro de Preço visando a contratação de empresa especializada na prestação de serviços de realização de apresentações artísticas, compreendendo shows musicais com artistas locais e regionais, bandas de diversos gêneros, DJs, cantor solo, duplas e trios, conforme descritos e especificados no anexo I do edital nº 055/2026.",894292.8,2026-08-06,7,Ervália,MG,https://pncp.gov.br/app/editais/18133306000181/2026/54
2026-07-30 20:26,empresa,Carlos Batista da Silva,18239608000139-1-000124/2026,Dispensa de Licitação,MUNICIPIO DE ILICINEA,"Contratação de serviços profissionais especializados de Médicoa Veterinárioa para atuar na Secretaria Municipal de Saúde, especificamente nos setores de Vigilância Epidemiológica, Vigilância Sanitária e Zoonoses.Especificações Técnicas do Perfil Profissional:Profissional de Saúde Pública com graduação em Medicina Veterinária e registro ativo no CRMV-MG. Capacitado para atuar no âmbito do SUS conforme Resolução CNS nº 2871998.Atribuições Principais:- Prevenção, controle e monitoramento de zoonoses raiva, leishmaniose, esporotricose, dengue, febre amarela e agravos por animais peçonhentos;- Coordenação e execução técnica da campanha de vacinação antirrábica;- Vistorias técnicas e fiscalização de estabelecimentos que manipulam alimentos de origem animal;- Monitoramento de fatores ambientais de risco à saúde;- Desenvolvimento de ações de educação em saúde e promoção do conceito de Saúde Única;- Apoio integrado às equipes de Atenção Básica e ESF em visitas domiciliares e territoriais.",52000.0,2026-08-05,6,Ilicínea,MG,https://pncp.gov.br/app/editais/18239608000139/2026/124
2026-07-30 20:26,empresa,Drogaria Costa & Costa de Barbacena,18241349000180-1-000129/2026,Dispensa de Licitação,MUNICIPIO DE SAO SEBASTIAO DO PARAISO,"Fornecimento de materiais como fronha, traveisseiro, cobertor, livro de registro específico de medicamentos e tanquinho de lavar roupas, destinados aos setores da Secretiaria de Saúde, para suprir suas necessidades.",6156.46,2026-08-06,7,São Sebastião do Paraíso,MG,https://pncp.gov.br/app/editais/18241349000180/2026/129
2026-07-30 20:26,empresa,Drogaria Costa & Costa de Barbacena,00394452000103-1-015242/2026,Dispensa de Licitação,COMANDO DO EXERCITO,Medicamentos para os equinos do  Campo de Instrução de Juiz de Fora,3277.1,2026-08-04,5,Juiz de Fora,MG,https://pncp.gov.br/app/editais/00394452000103/2026/15242
2026-07-30 20:26,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18668376000134-1-000099/2026,Concorrência - Eletrônica,MUNICIPIO DE MONTE BELO,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA EXECUÇÃO DE OBRAS DE INFRAESTRUTURA PARA INSTALAÇÃO DO RESERVATÓRIO DE ÁGUA DO SISTEMA DE ABASTECIMENTO DO POÇO ARTESIANO DO DISTRITO DE SANTA CRUZ DA APARECIDA, COM RECURSOS PROVENIENTES DA RESOLUÇÃO SEGOV, Nº 16 DE 29 DE ABRIL DE 2025, EM ATENDIMENTO ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS.",73804.22,2026-08-14,15,Monte Belo,MG,https://pncp.gov.br/app/editais/18668376000134/2026/99
